evaluation_date,vol_amount_26,total_balance,avg_amount_26,avg_amount_12,avg_week_amount_14,weighted_avg_day_26,avg_week_amount_20,vol_amount_13
738508,0.0,-5.25,0.0,-40.0,-2429.57,0.0,-435.885,-0.0
738659,0.0,58.81,0.0,-897.1899999999999,-7211.67,0.0,-151.86,-0.48255542607290114
738490,0.0,661.21,0.0,-415.686,-1713.51,0.0,-98.885,-0.34641016151377546
738480,0.0,234.13,0.0,-565.98,-1422.67,0.0,-322.0,-0.18921767122114416
738482,-1.1335600680226745,238.4,-105.0,-1359.6666666666667,-3878.15,1.1904761904761898,-118.82000000000001,-0.04121335545882508
738511,-1.1631799163179917,213.8,-59.75,-109.7,-315.74,2.53765690376569,-10.61,0.0
738552,-0.6308363914390885,2.73,-132.25,-243.17,-1352.82,2.1427221172022684,-19.99,0.0
738705,0.0,-39.38,0.0,-105.0,-1612.1299999999999,0.0,-189.945,-0.3685843110806033
738545,0.0,0.0,0.0,-163.8642857142857,-930.8,0.0,0.0,0.0
738718,-0.44487826050130463,13.11,-40.0,-312.11285714285714,-2691.79,2.0,-79.82000000000001,-0.0
738546,-0.8685345150453084,289.4,-215.23000000000002,-685.6500000000001,-2227.785,1.8171490963155694,-88.92,-0.37050541637674256
738457,0.0,42.26,0.0,0.0,-916.48,0.0,-342.97,0.0
738523,0.0,409.31,0.0,-81.11,-1501.66,0.0,-68.19,0.0
738478,-0.5822077363594186,281.77,-175.02,-1086.4466666666667,-1854.3650000000002,0.18163638441320984,-167.81,-0.0
738650,0.0,-33.34,0.0,-635.5528571428571,-1348.7,0.0,-88.44,0.0
738698,-0.6251031902536147,50.25,-588.5816666666666,-146.63,-2450.4100000000003,3.2155393332559328,-55.72,-0.40387089187401515
738536,0.0,149.99,0.0,-71.85,-142.88,0.0,-6472.91,0.0
738467,0.0,40.35,0.0,-379.72285714285715,-737.9300000000001,0.0,-50.19,-0.2131719162029217
738456,0.0,108.15,0.0,-236.35,-3247.3150000000005,0.0,0.0,-0.12166166004452682
738625,0.0,-16.22,0.0,-63.87285714285714,-4120.155,0.0,-185.66000000000003,-0.0
738686,0.0,605.58,0.0,-289.74,-695.245,0.0,-19.055,0.0
738650,0.0,-19.16,0.0,0.0,-486.785,0.0,-51.93,0.0
738683,0.0,-54.43,0.0,-251.47500000000002,-189.69,0.0,0.0,0.0
738538,0.0,1.11,0.0,0.0,-711.56,0.0,-15.0,0.0
738468,-0.7944481986810109,39.22,-384.14285714285717,-139.43,-1009.73,4.3378579397545565,-402.79,-0.2909203993841657
738464,0.0,-60.16,0.0,-150.0,-317.59000000000003,0.0,-17.085,0.0
738693,-0.0,1150.06,-60.0,-1457.7428571428572,-2119.3650000000002,10.5,-198.225,0.0
738501,0.0,27.49,0.0,-87.32000000000001,-758.96,0.0,0.0,-0.0
738719,-0.7358195515565898,147.83,-219.73000000000002,-87.16,-984.945,0.7113958039412012,-294.935,0.0
738487,0.0,-37.73,0.0,-25.86,-453.92,0.0,-23.75,-0.34549174936358545
738527,0.0,-74.31,0.0,-597.8457142857143,-847.11,0.0,-186.75,-0.7623878833018048
738513,0.0,6102.87,0.0,-99.57000000000001,-198.76,0.0,-59.97,0.0
738456,-0.0,148.78,-5.3,-314.4675,-756.0699999999999,10.5,-71.64,0.0
738536,0.0,-51.21,0.0,-399.6642857142857,-1187.205,0.0,-95.32,-7.296907086176197e-05
738553,-0.0,-26.62,-263.86,-1097.165,-2105.7650000000003,1.475668915333891,-142.10500000000002,-0.16542754971045812
738563,0.0,730.24,0.0,-886.3242857142858,-3789.61,0.0,-942.46,0.0
738539,-0.6230688804212795,668.34,-62.475,-518.2259999999999,-851.585,9.220288115246099,-62.0,-0.42993532028029247
738598,-1.3999116129298097,-24.54,-146.05666666666664,-618.0142857142857,-1805.31,7.632072026838898,-1040.215,-0.6296867361014847
738557,0.0,136.13,0.0,415.0,-379.175,0.0,-178.69,-0.7242963245606164
738481,0.0,263.39,0.0,-1393.4314285714286,-1274.615,0.0,-307.62,-0.2267804169850403
738462,0.0,-86.97,0.0,0.0,-583.34,0.0,-72.08,0.0
738622,0.0,-393.29,0.0,-793.6285714285714,-1280.13,0.0,-663.7299999999999,3.4828337580384123
738520,0.0,6.66,0.0,-3047.853333333333,-274.345,0.0,-48.15,0.0
738490,-0.6928203230275508,49.77,-309.0833333333333,-47.782,-715.015,3.299999999999999,-125.19,0.0
738492,-0.5395184389145488,-139.27,-114.05666666666666,-426.5671428571428,-1697.17,4.553423736739045,-220.93,-0.0
738713,0.0,30.04,0.0,-16.25,-2505.59,0.0,-312.4,0.0
738480,0.0,1.78,0.0,-143.34,-1002.6100000000001,0.0,-103.73,-0.0
738625,0.0,33.86,0.0,0.0,-2149.41,0.0,-22.92,-0.0
738615,0.0,-3.88,0.0,-76.485,-2783.19,0.0,-148.66,0.0
738619,0.0,55.68,0.0,-269.16999999999996,-1707.035,0.0,-215.99,-0.07988553139993759
738505,-0.0,27.1,-25.0,-34.666666666666664,-1588.13,11.5,0.0,0.0
738720,-0.5271920380444082,21.56,-84.5,4.231666666666665,-2387.81,1.6360946745562135,-63.03,0.0
738708,0.0,287.84,0.0,-890.8233333333334,-1572.285,0.0,-609.4100000000001,-0.7508459144571369
738704,-0.7910002738671347,-43.99,-50.655,-781.49,-1270.37,1.4447570164182544,-217.34,-0.5079280559518152
738586,0.0,1218.92,0.0,-169.8525,-1620.65,0.0,-154.31,-0.8398245656133232
738719,0.0,237.43,0.0,-718.9057142857143,-1389.585,0.0,-127.71,0.0
738456,0.0,641.39,0.0,-1152.98,-238.03,0.0,-144.665,0.0
738655,0.0,40.33,0.0,-239.09,-674.64,0.0,-201.47,0.0
738672,0.0,370.4,0.0,0.0,-2500.585,0.0,-3490.96,-0.0
738561,0.0,137.78,0.0,-2252.115714285714,-8759.86,0.0,-1110.26,-0.0
738685,0.0,202.74,0.0,-76.365,-497.71000000000004,0.0,-313.09000000000003,0.0
738635,0.0,62.94,0.0,-363.675,-258.8,0.0,-132.66,-0.9406112192718116
738561,0.0,30.13,0.0,-49.9,-79.495,0.0,-248.965,0.0
738683,0.0,0.04,0.0,0.0,-369.75,0.0,-45.335,-0.4000186530807095
738594,-0.0,10.91,-26.0,-29.5,-1530.79,1.5,-129.54,-0.0
738496,0.0,114.27,0.0,-140.575,-1369.225,0.0,-27.89,0.0
738480,0.0,492.03,0.0,0.0,-643.385,0.0,-503.55499999999995,-0.04481286108730653
738553,0.0,335.89,0.0,-569.5242857142857,-348.49,0.0,-56.339999999999996,0.0
738560,0.0,932.47,0.0,-462.10999999999996,-445.35,0.0,-58.935,-0.052392738305176566
738460,0.0,1.39,0.0,-188.11333333333334,-1015.1949999999999,0.0,-73.91499999999999,0.0
738630,0.0,63.57,0.0,-988.9914285714286,-5076.71,0.0,-694.25,-0.0
738548,0.0,3.0,0.0,-111.46599999999998,-259.47,0.0,-75.45,-0.0
738475,0.0,1216.23,0.0,-212.9466666666667,-8997.64,0.0,-1143.64,0.0
738678,0.0,322.19,0.0,0.0,-823.3199999999999,0.0,-156.15,0.0
738455,-0.8193740816321402,33.08,-128.16333333333333,-111.97,-1129.71,12.317888631693933,-41.97,-0.6810502899390296
738713,-0.5777777777777777,1384.84,-56.25,-485.3066666666667,-363.725,0.5888888888888886,-178.73999999999998,-0.0
738458,0.0,65.22,0.0,-735.0616666666666,-5388.99,0.0,-918.38,0.0
738561,0.0,1.49,0.0,490.75,-700.21,0.0,0.0,0.0
738647,-1.338473987884426,702.15,-142.955,-56.64571428571429,-188.3,3.008598276847028,-64.41499999999999,0.0
738454,-0.0,8.32,-26.0,-69.424,-3476.66,3.5,-167.31,-0.09510878339204094
738713,-1.8583900738312855,-0.01,-64.46333333333332,-10.0,-5249.4,8.92365168829826,-492.97,-0.00016714179674423896
738471,0.0,188.92,0.0,-468.355,-107.23,0.0,0.0,0.0
738478,-0.0,43.9,-30.0,-743.0699999999999,-2638.0899999999997,14.5,-493.15999999999997,0.0
738542,0.0,342.62,0.0,-775.2383333333333,-5757.5,0.0,-206.91,0.0
738467,-0.0,-9.72,-180.0,-45.0,-456.79999999999995,8.25,-164.28,0.0
738726,-0.28106417373502407,129.53,-340.14,-281.39,-1113.51,2.2931807491033105,-20.25,-0.023938288327598402
738727,0.0,68.22,0.0,-506.0525,-967.68,0.0,-179.62,-0.06740159527376627
738549,0.0,0.01,0.0,-237.14000000000001,-562.1700000000001,0.0,-29.97,-0.0
738622,0.0,0.02,0.0,-10.0,-387.34499999999997,0.0,-335.905,-0.1674228910345453
738698,0.0,-23.51,0.0,-166.27428571428572,-1611.3899999999999,0.0,-211.94,-0.13666115253218383
738568,-0.7033970937372039,447.26,-131.0157142857143,-4669.951428571429,-1092.17,0.58588936986839,-199.38,-0.7303608196565121
738476,0.0,3.38,0.0,-9.65,-660.97,0.0,-78.755,0.0
738727,-0.0,1356.29,-35.0,-1729.99,-1397.26,6.5,-959.42,-0.4988450880424544
738519,0.0,-308.44,0.0,-362.91499999999996,-2698.16,0.0,-320.99,-0.13277163383279295
738512,0.0,133.38,0.0,-187.124,-2425.4,0.0,-296.565,0.0
738469,0.0,72.97,0.0,-686.5142857142857,-4533.02,0.0,-180.925,0.0
738478,-0.7522262882917149,1001.53,-411.0,-784.2633333333333,-2590.6099999999997,0.9379562043795637,-697.69,0.0
738469,0.0,137.56,0.0,-544.8514285714285,-5676.535,0.0,-1806.315,-0.0
738631,-0.4716102701033715,368.84,-106.14285714285714,-1927.422857142857,-4149.19,4.373485868102289,-353.87,-0.7297550956053924
738648,-0.5787057621028442,-10.72,-38.2,-1490.8157142857142,-1462.0900000000001,8.159685863874346,-354.77,0.0
738702,-0.604245420180285,143.98,-42.9875,-30.0,-1197.335,9.989386449549286,-246.895,-0.4467184458589618
738629,0.0,311.1,0.0,0.0,-3068.45,0.0,-167.01999999999998,-0.0
738658,0.0,159.06,0.0,-523.2933333333333,-5916.900000000001,0.0,-506.205,-0.15031688057329176
738509,0.0,-69.58,0.0,0.0,-3324.01,0.0,-25.85,0.0
738707,0.0,1202.16,0.0,-467.6466666666667,-1352.125,0.0,-2384.6050000000005,0.0
738497,0.0,1.37,0.0,-35.714285714285715,-302.57,0.0,-23.51,0.0
738731,0.0,-168.03,0.0,0.0,-1084.2450000000001,0.0,0.0,0.0
738733,0.0,38.95,0.0,-42.5,-1185.41,0.0,-44.400000000000006,0.0
738733,0.0,49.34,0.0,0.0,-1056.7450000000001,0.0,-226.87,-0.0
738484,-0.0,193.71,-100.0,-433.8516666666667,-664.395,0.5,-124.12,0.0
738614,-0.5870249892041552,422.31,-47.5,-996.8166666666666,-2466.615,5.535087719298247,-148.46,-1.0688312998429006
738644,-0.5035850599136816,978.01,-548.728,-1205.3628571428574,-5396.55,0.5614585003863475,-1083.68,-0.7953758055473115
738553,0.0,239.1,0.0,-676.4328571428571,-956.3050000000001,0.0,-49.75,0.0
738658,0.0,941.85,0.0,-645.2,-469.235,0.0,-129.98499999999999,-0.0
738534,-0.28183096545527514,-28.72,-2195.598,-384.1333333333334,-6572.795,1.7148007057758292,-1078.01,-0.5500426809203597
738641,-0.5017820338549845,2.1,-464.1583333333333,-371.455,-1463.78,2.0742832007756,-847.325,0.0
738456,-1.7963402632616268,-21.02,-172.10999999999999,-304.384,-3422.125,2.3301899947707874,-78.82,0.0
738694,-0.16492712477157373,3622.81,-250.31499999999997,-3160.878571428571,-12256.83,2.7659116180279497,-825.59,-0.8042670054796811
738642,0.0,4.4,0.0,-725.7733333333332,-408.455,0.0,-302.42,-0.431798365713858
738557,0.0,64.41,0.0,-216.35714285714286,-1958.39,0.0,-300.05,-0.9361713804010807
738605,0.0,0.0,0.0,-135.895,-354.72,0.0,-364.5,-0.16714101016110539
738455,-0.5807306021574329,-9.86,-161.93200000000002,-718.235,-2008.73,2.416038831114294,-149.69,-0.0
738569,-0.0,527.9,-30.0,-320.66499999999996,-1569.395,11.5,-296.21500000000003,-0.264087730988365
738680,-0.0,17.79,-25.0,-124.98499999999999,-2235.97,1.833333333333334,-267.64,0.0
738497,0.0,70.74,0.0,-120.0,-1152.6,0.0,-324.34000000000003,0.0
738680,-0.5130165514264068,-12.91,-123.2,-392.85714285714283,-1381.1950000000002,4.9853896103896105,-352.70500000000004,-0.22356656495262966
738570,0.0,153.12,0.0,-118.1,-990.72,0.0,-264.87,0.0
738616,0.0,-36.81,0.0,-25.0,-975.315,0.0,-94.56500000000001,0.0
738532,0.0,117.08,0.0,-80.625,-70.94500000000001,0.0,0.0,-0.719982588590302
738554,0.0,440.44,0.0,-96.65166666666666,-194.535,0.0,-16.39,0.0
738553,-0.0,59.26,-291.12,-176.3216666666667,-1594.095,12.5,-124.105,-0.42262210433153713
738461,0.0,54.99,0.0,-42.805,-1133.0,0.0,-17.02,0.0
738462,0.0,1347.42,0.0,0.0,-736.6,0.0,-89.96,0.0
738485,-0.7993381004717492,52.05,-161.0,0.0,-126.97,7.767080745341616,-51.019999999999996,0.0
738478,-0.9034971818078551,51.48,-187.1825,-363.985,-1801.8400000000001,6.877305570766499,-185.45999999999998,0.0
738682,-1.036822067666386,47.2,-100.0,0.0,-1163.2849999999999,5.666666666666668,-90.19500000000001,0.0
738574,0.0,659.79,0.0,-5.99,-6902.66,0.0,-81.9,-0.6866518562803038
738482,-0.0,0.75,-40.0,-531.78,-819.21,0.0,-655.205,-0.15344458803738692
738658,0.0,80.66,0.0,0.0,-304.455,0.0,0.0,0.0
738476,0.0,880.23,0.0,-370.0,-897.495,0.0,0.0,-0.0
738629,0.0,0.36,0.0,-91.6525,-426.5,0.0,-138.935,-0.20729609085821574
738650,0.0,-17.95,0.0,0.0,-660.7249999999999,0.0,-49.1,0.0
738525,0.0,155.8,0.0,-329.468,-1130.7649999999999,0.0,-274.43,0.0
738554,0.0,10.42,0.0,-5.75,-1588.99,0.0,-216.12,-0.5063648688265977
738629,-0.0,81.28,-50.0,-332.7266666666667,-5639.53,6.5,-270.63,-1.2213064204514328
738470,0.0,1015.82,0.0,-155.04,-999.51,0.0,-105.0,-0.022721280936364247
738457,-0.6256101802429839,951.46,-1136.1933333333334,-6897.198333333334,-7439.3,1.954485445552109,-870.77,-0.036095568465342884
738477,-0.0,500.01,-68.0,-589.5114285714286,-4119.4800000000005,15.5,-177.98,-0.6946327605293847
738575,-0.7344057814667936,5302.38,-180.0,-395.6757142857142,-4253.2,2.428571428571429,-808.55,-0.0
738570,-0.7864803658690537,582.41,-113.5,-86.22500000000001,-1510.35,0.13215859030836974,-299.21,0.0
738568,-0.028866826946836347,215.46,-120.83333333333333,-250.68,-2206.95,10.873489655172413,-158.18,0.0
738607,0.0,58.32,0.0,69.40599999999999,-1237.52,0.0,-337.87,0.0
738680,-1.020444810127676,202.87,-271.2325,-128.0,-1465.25,1.3487275676771766,-101.99000000000001,0.0
738553,0.0,3.04,0.0,-150.0,-345.96,0.0,-84.185,0.0
738697,0.0,110.73,0.0,0.0,-3276.78,0.0,-963.64,-0.2998011620448317
738459,0.0,-436.67,0.0,-323.8566666666667,-3575.82,0.0,-81.38,-0.0
738610,-0.0,408.37,-95.0,-2234.9266666666667,-3077.7200000000003,1.5,-943.46,2.6881469237124254
738632,0.0,286.4,0.0,-459.5833333333333,-591.61,0.0,-55.92,-0.0
738481,0.0,14.7,0.0,-185.494,-3200.06,0.0,-370.41,0.0
738550,0.0,-11.8,0.0,-496.88500000000005,-666.505,0.0,0.0,0.0
738556,0.0,72.74,0.0,-39.105000000000004,-103.53,0.0,0.0,0.0
738546,-0.36892316747482384,135.94,-67.33333333333333,-1120.385,-2185.12,0.7153465346534649,-207.32,-9.244343293297827e-05
738563,0.0,116.82,0.0,0.0,-5448.915000000001,0.0,-406.13,-0.20203050891044216
738651,0.0,379.87,0.0,-478.61,-1137.68,0.0,-11.04,0.0
738637,0.0,1062.35,0.0,-13.0,-892.0999999999999,0.0,-44.18,0.0
738498,0.0,-130.47,0.0,-167.99,-1317.365,0.0,-85.68,0.0
738713,0.0,-9.98,0.0,0.0,-1334.15,0.0,0.0,-0.45157853284518
738661,-0.4264011320445377,75.44,-552.8783333333334,0.0,-1260.055,2.753588040768463,-10.0,-0.40349433207523777
738715,0.0,32.93,0.0,0.0,-1155.0,0.0,-58.67,-0.7089724493250813
738531,-0.3849001794597505,-8.09,-45.0,-660.1683333333334,-844.15,5.0,-307.345,-0.3578977017249993
738593,0.0,871.03,0.0,-87.66,0.0,0.0,0.0,-0.9288261693068426
738649,-0.5855389369080194,472.49,-58.385,-114.53500000000001,-955.585,1.1254745796580146,-34.635,-0.0
738457,0.0,286.56,0.0,-297.34,-1990.92,0.0,-1119.3899999999999,-0.46519996674773584
738506,-0.50337085002483,118.68,-68.41666666666667,-829.407142857143,-1430.6100000000001,3.049330085261875,-245.89,-0.6966017805931853
738649,-0.7289517148235627,3.29,-951.96,0.0,-139.685,0.3726897288601556,-7.99,-0.7211871007730694
738455,0.0,2.95,0.0,-65.61,-496.30000000000007,0.0,-37.355,0.0
738558,0.0,21.8,0.0,0.0,-784.2450000000001,0.0,-9.64,0.0
738628,0.0,140.16,0.0,0.0,-458.08000000000004,0.0,-52.904999999999994,0.0
738732,0.0,65.2,0.0,0.0,-6516.89,0.0,-309.62,-0.0
738713,0.0,37.48,0.0,-658.0,-1057.87,0.0,-114.68,-0.7412740155599606
738569,0.0,12.7,0.0,-322.3433333333333,-364.905,0.0,-38.99,-0.0
738700,0.0,656.2,0.0,0.0,-150.065,0.0,-450.98,0.0
738642,-0.4943649790733583,-85.35,-32.096000000000004,-385.8325,-5053.22,1.666001994017945,-226.13,0.0
738479,0.0,0.0,0.0,-416.26000000000005,-331.13,0.0,-141.375,0.0
738553,0.0,1.63,0.0,-797.1,-1914.1750000000002,0.0,-318.42499999999995,-0.2946938811683214
738569,0.0,1238.48,0.0,0.0,-631.06,0.0,-7.99,0.0
738459,-1.090594898214492,222.01,-218.5,-928.055,-1747.0900000000001,2.00892448512586,-359.355,-0.05261228747850122
738714,0.0,173.5,0.0,-79.73333333333333,-1016.795,0.0,-156.17,0.0
738648,-1.578400925293969,4.27,-85.0,-184.43,-3214.29,7.852941176470588,-762.95,-0.5945875062522195
738547,-0.0,28.06,-401.04,0.0,-329.11,14.5,-105.47,-0.0
738631,0.0,38.84,0.0,-967.8328571428572,-2342.38,0.0,-72.57,-0.0505550281224452
738482,0.0,514.38,0.0,-550.475,-788.615,0.0,-133.42000000000002,0.0
738548,0.0,246.03,0.0,-482.59833333333336,-803.81,0.0,-119.25,-0.4652638857722316
738693,0.0,93.37,0.0,-1011.2871428571428,-4036.41,0.0,-268.82,-0.022230570549224372
738531,0.0,0.04,0.0,0.0,-1923.0149999999999,0.0,-190.9,-0.6509285489455461
738528,0.0,0.89,0.0,-185.465,0.0,0.0,0.0,0.0
738629,0.0,152.24,0.0,-429.0,-454.20000000000005,0.0,-56.50000000000001,0.0
738523,0.0,-199.23,0.0,-101.39999999999999,-1981.605,0.0,-41.925,-0.19348869785967407
738633,0.0,105.51,0.0,0.0,-243.69,0.0,-38.83,0.0
738731,-0.30774620578360745,-13.57,-95.29833333333333,-237.955,-517.145,0.7013151681561407,-783.48,-0.3594806277508668
738496,0.0,-43.87,0.0,-907.2133333333333,-1259.3,0.0,-119.09,-0.0
738688,0.0,1215.09,0.0,-1102.4728571428573,-2538.035,0.0,-232.77,0.0
738469,0.0,29.36,0.0,-324.46,-1986.47,0.0,-165.075,0.0
738664,0.0,256.42,0.0,-213.07000000000002,-1291.23,0.0,-824.39,-0.0027421628982717823
738642,-0.0,70.31,-66.0,-106.97,-466.46000000000004,7.5,0.0,-0.0
738694,0.0,-6.76,0.0,-215.35333333333332,-779.545,0.0,0.0,0.0
738466,0.0,315.71,0.0,-1040.5085714285713,-4357.0,0.0,-4113.21,-0.45580311923855205
738726,0.0,4.69,0.0,-443.91285714285715,-1664.63,0.0,0.0,-0.6364668823678943
738676,0.0,95.04,0.0,0.0,-277.315,0.0,-97.82,0.0
738482,0.0,61.31,0.0,-386.85999999999996,-818.73,0.0,0.0,-0.0
738574,0.0,203.66,0.0,-109.23,-4695.81,0.0,-60.42,0.0
738503,-1.2135491422904663,448.8,-934.6666666666666,-675.9159999999999,-1138.64,1.1030670470756068,-61.92,0.0
738693,-0.14478137983811587,3.16,-27.8,-333.86,-1823.5349999999999,8.75179856115108,-337.01,-0.45431854573127484
738468,0.0,0.59,0.0,0.0,-1043.255,0.0,-61.125,0.0
738716,0.0,5.97,0.0,-96.3975,-1099.355,0.0,-73.115,0.0
738626,0.0,0.62,0.0,-146.21666666666667,-895.1700000000001,0.0,-606.27,0.0
738665,-0.19627576405311636,56.89,-67.405,-34.99,-1200.385,0.6927898523848377,-267.23,-0.026090181301837555
738599,0.0,-11.54,0.0,-287.35857142857145,-3858.01,0.0,-654.29,-0.4330127018922193
738672,0.0,550.48,0.0,0.0,-3159.1,0.0,-1307.57,0.0
738666,0.0,0.56,0.0,-79.315,-1199.345,0.0,-76.565,0.0
738462,0.0,102.37,0.0,-25.0,-1735.835,0.0,-463.05,0.0
738651,0.0,283.93,0.0,-188.99166666666667,-1434.945,0.0,-57.334999999999994,0.0
738514,0.0,-18.23,0.0,0.0,-1200.5,0.0,-55.28,0.0
738532,-1.1501600631573936,-10.99,-202.4,-867.64,-6151.87,2.7173913043478244,-262.78,-0.33078933296625596
738616,-0.8099162419407321,863.35,-178.8166666666667,-899.8483333333334,-3519.97,0.46933544598751276,-79.99000000000001,0.0
738627,0.0,518.87,0.0,-36.58,-2900.2,0.0,-10.87,-1.9775420957684933e-16
738721,0.0,790.35,0.0,-214.29142857142855,-1406.3200000000002,0.0,-119.35499999999999,0.0
738526,0.0,0.19,0.0,-172.596,-1186.0,0.0,-16.0,4.454281142648453
738658,0.0,267.7,0.0,-140.372,-1723.26,0.0,-330.18,0.0
738553,0.0,71.6,0.0,-335.795,-3015.4049999999997,0.0,-267.19,0.0
738490,-1.1966422450849266,29.97,-162.5,-396.06,-561.14,8.807692307692307,-33.38,0.0
738512,-0.31098657301434435,827.65,-183.31,1042.425,-2359.4700000000003,6.223746658665647,-279.90999999999997,0.0
738457,0.0,-35.98,0.0,-192.58,-1080.505,0.0,-89.33000000000001,0.0
738604,-0.6504815747169751,-9.79,-172.33333333333334,-462.9614285714286,-3718.675,8.585106382978722,-176.78,0.0
738506,-0.0,11.44,-11.37,-43.065,-1245.78,3.5,-139.10500000000002,-0.17411390925588371
738457,-0.0,3992.02,-25.0,-717.025,-1485.815,12.5,-133.82,-0.0
738617,0.0,2819.17,0.0,-312.985,-3774.8,0.0,-1313.84,-0.014780253139514766
738467,0.0,-11.94,0.0,0.0,-466.945,0.0,0.0,0.0
738485,0.0,14.3,0.0,-100.0,-6636.669999999999,0.0,-144.0,0.0
738457,-0.46306107794517276,342.6,-56.5,-651.545,-4081.25,9.146017699115045,-585.8199999999999,-0.8821675900658112
738596,-0.2449489742783178,297.31,-50.0,-1884.2314285714288,-6590.5599999999995,9.016666666666666,-674.03,0.0
738703,0.0,0.16,0.0,-58.04,-2961.6150000000002,0.0,-153.31,-0.256412408046054
738670,0.0,0.59,0.0,-533.4583333333334,-1451.415,0.0,-374.55999999999995,0.0
738454,0.0,1023.63,0.0,-105.454,-1275.8600000000001,0.0,-1457.6399999999999,-0.0
738682,-0.35302946396308327,21.42,-12.56,-117.84,-1493.3,0.7619426751592382,-110.245,-0.0
738498,0.0,1191.18,0.0,-154.93200000000002,-723.465,0.0,-7.11,-1.2856742700884358
738579,-0.0,27.13,-100.0,-5.99,-922.19,11.5,-253.24,0.0
738508,0.0,18.08,0.0,-394.525,-89.9,0.0,-100.555,0.0
738508,0.0,110.86,0.0,0.0,-348.2,0.0,0.0,0.0
738691,0.0,165.94,0.0,-680.9614285714287,-799.835,0.0,-262.21,-0.0
738463,-0.558086309902184,-1376.8,-356.01599999999996,-1288.8999999999999,-1819.8400000000001,0.967237427531348,-1068.6,-0.2321953200928428
738505,0.0,95.05,0.0,-127.94142857142857,-1763.655,0.0,-99.92499999999998,-0.7244192116562372
738669,0.0,31.83,0.0,-428.30333333333334,-1368.19,0.0,-384.605,0.0
738719,-0.13230459867156572,60.01,-102.00999999999999,-602.8271428571428,-2157.435,5.6814527987452195,-275.745,0.0
738624,0.0,0.88,0.0,186.46,-1486.11,0.0,-2748.68,-0.0
738503,0.0,0.0,0.0,-266.99,-2122.66,0.0,-125.35000000000001,0.0
738680,-1.0421489116855058,58.46,-172.5,0.0,-201.61,7.905797101449274,-15.99,0.0
738704,0.0,72.34,0.0,-209.685,-511.855,0.0,0.0,-0.5857517331614204
738640,0.0,8.17,0.0,1155.7966666666669,-1023.6899999999999,0.0,-99.93,-0.39199595139036536
738713,0.0,-0.17,0.0,-305.50333333333333,-2018.345,0.0,-12.719999999999999,0.0
738618,0.0,58.31,0.0,-93.96999999999998,-1177.51,0.0,-34.714999999999996,0.0
738548,0.0,-32.44,0.0,-557.8683333333333,-3759.215,0.0,-117.46000000000001,0.0
738727,-0.6629033949986436,44.72,-237.5325,-166.50142857142856,-1204.47,4.544551798174986,-217.05,-0.0
738665,0.0,73.86,0.0,-62.1225,-1756.2,0.0,-376.255,-0.28320027639732553
738671,-1.303956098465759,0.68,-113.28666666666668,-136.31166666666664,-399.92999999999995,2.9245277467192388,-72.475,0.0
738475,-0.0,14.28,-369.27,-612.1333333333333,-4467.33,0.5000000000000018,-77.57000000000001,-0.08480130203454356
738662,0.0,251.46,0.0,-253.63333333333335,-536.0550000000001,0.0,-146.45999999999998,-0.0001393101144732566
738464,0.0,15.26,0.0,-1243.1771428571428,-3364.25,0.0,-735.96,-0.0
738463,-0.0,865.14,-260.0,-572.385,-4880.44,5.807692307692308,-532.26,-0.24743582965269675
738665,-0.04943124807283691,1090.64,-288.81500000000005,-494.09,-1109.41,8.5,-1311.29,-0.01213440236468337
738474,-0.5294822991922923,119.42,-74.33333333333333,-339.29857142857145,-542.5,1.681614349775785,-112.11,-0.31953014021351933
738666,-0.9205971487935736,1295.1,-508.34999999999997,-55.49666666666667,-1111.955,5.156355529326907,-121.11,-0.6269537254579605
738643,0.0,129.86,0.0,510.0,-1419.83,0.0,0.0,-0.0
738510,0.0,71.56,0.0,-242.52666666666667,-549.3,0.0,-151.87,0.0
738485,0.0,1962.89,0.0,-703.102,-1048.79,0.0,-172.26999999999998,-0.0
738657,0.0,17.44,0.0,-17.13,-256.29999999999995,0.0,-161.595,0.0
